Citation/Document Number,Type,Relation
"International Search Report, International Application No. PCT/US2015/014212, dated May 10, 2015 (12 pages).","NPL","Study NPL"
"Joshi, J. ASCO GU 2018: Safety and Efficacy of Axitinib in Combination with Pembrolizumab in Patients with Advanced Renal Cell Cancer available at urotodav.com (downloaded Oct. 19, 2018).","NPL","Study NPL"
"Kaufman et al., The Society for Immunotherapy of Cancer Consensus Statement on Tumour Immunotherapy for the Treatment of Cutaneous Melanoma, Nature, 10:588-598 (2013).","NPL","Study NPL"
"Kindler et al., Axitinib Plus Gemcitabine Versus Placebo Plus Gemcitabine in Patients with Advanced Pancreatic Adenocarcinoma: a Double-Blind Randomised Phase 3 Study, Lancet Oncol., 12(3):256-262 (2011).","NPL","Study NPL"
"Lee et al., Combination VEGFR/Immune Checkpoint Inhibitor Therapy: A Promising New Treatment for Renal Cell Carcinoma, British Journal of Cancer, 119:911-912 (published online Oct. 17, 2018) https://doi.org/10.1038/s41416-018-0175-x.","NPL","Study NPL"
"Lieu et al., Beyond VEGF: Inhibition of the Fibroblast Growth Factor Pathway and Anti-Angiogenesis, Clin. Cancer Res., 17(19):6130-6139 (2011).","NPL","Study NPL"
"Lipson et al., Durable Cancer Regression Off-Treatment and Effective Reinduction Therapy with an Anti-PD-1 Antibody, Clin. Cancer. Res., 19:462-468 (2013).","NPL","Study NPL"
"Logan et al., Systemic Therapy for Metastatic Renal Cell Carcinoma: A Review and Update, Rev. Urol., 14(3/4):65-78 (2012).","NPL","Study NPL"
"Ma et al., Modulation of the Antitumor Activity of Metronomic Cyclophosphamide by the Angiogenesis Inhibitor Axitinib, Mol. Cancer Ther., 7(1):79-89 (2008).","NPL","Study NPL"
"Mahan, Clinical Trial Phases, International Journal of Clinical Medicine, 5:1374-1383 (2014).","NPL","Study NPL"
"McDermott et al., A Phase I/II study to assess the safety and efficacy of pazopanib (paz) and pembrolizumab (pembro) in patients (pts) with advanced renal cell carcinoma (aRCC), European Journal of Cancer, 51(3):S519-S20, Abstract 2622 (2015).","NPL","Study NPL"
"McDermott et al., PD-1 as a Potential Target in Cancer Therapy, Cancer Medicine, 2(5):662673 (2013).","NPL","Study NPL"
"Minner et al., Epidermal Growth Factor Receptor Protein Expression and Genomic Alterations in Renal Cell Carcinoma, Cancer, 118:1268-1275 (2012).","NPL","Study NPL"
"Mullard, Learning from the 2012-2013 Class of Breakthrough Therapies, Nature Reviews, 12:891-893 (2013).","NPL","Study NPL"
"Nakanishi et al., Overexpression of B7-H1 (PD-L1) significantly associates with tumor grade and postoperative prognosis in human urothelial cancers, Cancer Immunology, Immunotherapy, 56(8):1173-1182 (2007).","NPL","Study NPL"
"Nomi et al., Clinical significance and therapeutic potential of the programmed death-1 ligand/programmed death-1 pathway in human pancreatic cancer, Clinical Cancer Research, 13(7):2151-2157 (2007).","NPL","Study NPL"
"Ohigashi et al., Clinical significance of programmed death-1 ligand-1 and programmed death-1 ligand-2 expression in human esophageal cancer, Clinical Cancer Research, 11(8): 2947-2953 (2005).","NPL","Study NPL"
"O'Sullivan et al., The VEGF Inhibitor Axitinib has Limited Effectiveness as a Therapy for Adrenocortical Cancer, J. Clin. Endocrinol. Metab., 99(4):1291-1297 (2014).","NPL","Study NPL"
"<othercit>Ahmadzadeh et al., Tumor antigen-specific CD8 T cells infiltrating the tumor express high levels of PD-1 and are functionally impaired, <i>Blood</i>, 114(8):1537-1544 (2009).</othercit>","NPL","Study NPL"
"<othercit>Amin et al., High-Dose Interleukin-2: Is It Still Indicated for Melanoma and RCC in an Era of Targeted Therapies?, <i>Oncology</i>, 27(7):680-691 (2013).</othercit>","NPL","Study NPL"
"<othercit>Amin et al., Nivolumab (anti-PD-1; BMS-936558, ONO-4538) in combination with sunitinib or pazopanib in patients (pts) with metastatic renal cell carcinoma (mRCC), <i>J. Clin Oncol</i>., 32(15 Suppl.) Abstract Only (2014) (obtained online).</othercit>","NPL","Study NPL"
"<othercit>Amin et al., Safety and Efficacy of Nivolumab in Combination with Sunitinib or Pazopanib in Advanced or Metastatic Renal Cell Carcinoma: the CheckMate 016 Study, <i>Journal of Immuno Therapy of Cancer</i>, 6:109, pp. 1-12 (published online Oct. 22, 2018).</othercit>","NPL","Study NPL"
"<othercit>Anonymous, Clinical Development Success Rates 2006-2015, Biotechnology Innovation Organization, Biomedtracker, 28 pp. (2016).</othercit>","NPL","Study NPL"
"<othercit>Anonymous, Equivalent Surface Area Dosage Conversion Factors, available from ncifrederick.cancer.gov/lasp/acuc/frederick/Media/Documents/ACUC42.pdf (2007).</othercit>","NPL","Study NPL"
"<othercit>Approval label of Axitinib by the FDA from Jan. 2012.</othercit>","NPL","Study NPL"
"<othercit>Atkins et al., Axitinib in Combination with Pembrolizumab in Patients with Advanced Renal Cell Carcinoma, presented at the European Society of Medical Oncology (ESM), , pp. 266-295, Oct. 7-11, 2016, Copenhagen Denmark.</othercit>","NPL","Study NPL"
"<othercit>Atkins et al., Axitinib in Combination with Pembrolizumab in Patients (pts) with Advanced Renal Cell Carcinoma (aRCC): Preliminary Safety and Efficacy Results, <i>Annals of Oncology</i>, 27(Suppl.6):vi266-vi295 (2016).</othercit>","NPL","Study NPL"
"<othercit>Atkins et al., Axitinib in Combination with Pembrolizumab in Patients with Advanced Renal Cell Cancer: a Non-Randomised, Open-Label, Dose-Finding, and Dose-Expansion Phase 1b Trial, <i>The Lancet Oncology</i>, 19(3):405-415 (2018).</othercit>","NPL","Study NPL"
"<othercit>Bai et al., A Guide to Rational Dosing of Monoclonal Antibodies, <i>Clin. Pharmacokinet</i>., 51(2):119-135 (2012).</othercit>","NPL","Study NPL"
"<othercit>Bailey et al., Immune Checkpoint Inhibitors as Novel Targets for Renal Cell Carcinoma Therapeutics, <i>The Cancer Journal</i>, 19(4):348-352 (2013).</othercit>","NPL","Study NPL"
"<othercit>CAS Lambrolizumab, Registry No. 1374853-91-4 (entered STN May 31, 2012).</othercit>","NPL","Study NPL"
"<othercit>Choueiri et al., Trial in Progress: Phase 1b Dose-Finding Study of Axitinib Plus Pembrolizumab for First-Line Treatment of Advanced Renal Cell Carcinoma (RCC), <i>BJU International</i>, 114(Supp. 4):4-5 (2014).</othercit>","NPL","Study NPL"
"<othercit>Chowdhury et al., A phase I/II study to assess the safety and efficacy of pazopanib (PAZ) and pembrolizumab (PEM) in patients (pts) with advanced renal cell carcinoma (aRCC), <i>Journal of Clinical Oncology</i>, 35(15), supplement p. 4506 (2017).</othercit>","NPL","Study NPL"
"<othercit>Clinical Trial NCT01295827, Study of MK-3475 in Participants with Progressive Locally Advanced or Metastatic Carcinoma, Melanoma, or Non-Small Cell Lung Carcinoma (P07990/MK-3475-001), latest version submitted Nov. 22, 2019.</othercit>","NPL","Study NPL"
"<othercit>Clinical Trial NCT01472081, Nivolumab (BMS-936558; MDX-1106) in Combination with Sunitinib, Pazopanib, or Ipilimumab in Subjects with Metastatic Renal Cell Carcinoma (RCC) (CheckMate 016) (5 pp) (Study record version available online at clinicaltrials.gov/ct2/history/NCT01472081 submitted Jun. 12, 2019).</othercit>","NPL","Study NPL"
"<othercit>Clinical Trial NCT01472081, Nivolumab (BMS-936558; MDX-1106) in Combination with Sunitinib, Pazopanib, or Ipilimumab in Subjects with Metastatic Renal Cell Carcinoma (RCC) (CheckMate 016) (12 pp) (Study record version available online at clinicaltrials.gov/ct2/history/NCT01472081 submitted Jun. 12, 2019).</othercit>","NPL","Study NPL"
"<othercit>Clinical Trial NCT01472081, Nivolumab (BMS-936558; MDX-1106) in Combination with Sunitinib, Pazopanib, or Ipilimumab in Subjects with Metastatic Renal Cell Carcinoma (RCC) (CheckMate016), last submitted Nov. 30, 2021; available at ClinicalTrials.gov/ct2/history/NCT01472081.</othercit>","NPL","Study NPL"
"<othercit>Clinical Trial NCT01704287, Study of MK-3475 Versus Chemotherapy in Participants with Advanced Melanoma, latest version submitted Apr. 29, 2020.</othercit>","NPL","Study NPL"
"<othercit>Clinical Trial NCT01984242, A Study of Atezolizumab (an Engineered Anti-Programmed Death-Ligand 1 [PD-L1] Antibody) as Monotherapy or in Combination with Bevacizumab (AvastinR) Compared to Sunitinib (SutentR) in Participants with Untreated Advanced Renal Cell Carcinoma (IMmotion150) (5 pp) (Study record version available online at clinicaltrials.gov/ct2/history/NCT01984242 submitted Jun. 12, 2019).</othercit>","NPL","Study NPL"
"<othercit>Clinical Trial NCT02014636, A phase I/II study to assess the safety and efficacy of pazopanib and MK 3475 in subjects with advanced renal cell carcinoma, last submitted Feb. 28, 2020; available at ClinicalTrials.gov/ct2/history/NCT02014636.</othercit>","NPL","Study NPL"
"<othercit>Clinical Trial NCT02014636, Safety and Efficacy Study of Pazopanib and MK 3475 in Advanced Renal Cell Carcinoma (RCC; KEYNOTE-018), last update posted Mar. 3, 2020; available at ClinicalTrials.gov/ct2/show/NCT02014636.</othercit>","NPL","Study NPL"
"<othercit>Clinical Trial NCT02036502, A study of Pembrolizumab (MK-3475) in Combination with Standard of Care Treatments in Participants with Multiple Myeloma (MK-3475-023/KEYNOTE-023) (5 pp) (Study record version available online at clinicaltrials.gov/ct2/history/NCT02036502 submitted Apr. 24, 2018).</othercit>","NPL","Study NPL"
"<othercit>Clinical Trial NCT02036502, A study of Pembrolizumab (MK-3475) in Combination with Standard of Care Treatments in Participants with Multiple Myeloma (MK-3475-023/KEYNOTE-023) (11 pp) (Study record version available online at ClinicalTrials.gov archive (submitted Apr. 24, 2018).</othercit>","NPL","Study NPL"
"<othercit>Clinical Trial NCT02036502, Study of Pembrolizumab (MK-3475) in Combination with Lenalidomide and Dexamethasone in Participants with Multiple Myeloma (MK-3475-023/KEYNOTE-023) as of Jan. 15, 2015.</othercit>","NPL","Study NPL"
"<othercit>Clinical Trial NCT02039674, A Study of Pembrolizumab (MK-3475) in Combination with Chemotherapy or Immunotherapy in Participants with Non-Small Cell Lung Cancer (MK-3475-021/KEYNOTE-021) (5 pp) (Study record version available online at clinicaltrials.gov/ct2/history/NCT02039674 submitted Jun. 12, 2019).</othercit>","NPL","Study NPL"
"<othercit>Clinical Trial NCT02039674, A Study of Pembrolizumab (MK-3475) in Combination with Chemotherapy or Immunotherapy in Participants with Non-Small Cell Lung Cancer (MK-3475-021/KEYNOTE-021), (6 pp) (Study record version available online at clinicaltrials.gov/ct2/history/NCT02039674 submitted Jan. 11, 2019).</othercit>","NPL","Study NPL"
"<othercit>Clinical Trial NCT02133742, A Dose Finding Study to Evaluate Safety, Drug Interaction, Tumor Markers of Axitinib in Combination with MK-3475 in Adult Patients with Previously Untreated Advanced Renal Cell Cancer (8 pages) (Study record version available online at clinicaltrials.gov/ct2/history/NCT02133742 submitted Jun. 20, 2019).</othercit>","NPL","Study NPL"
"<othercit>Clinical Trial NCT02133742, A Dose Finding Study to Evaluate Safety, Drug Interaction, Tumor Markers of Axitinib in Combination with MK-3475 in Adult Patients with Previously Untreated Advanced Renal Cell Cancer (1 p) (Study record version available online at clinicaltrials.gov/ct2/history/NCT02133742 submitted Jun. 20, 2019).</othercit>","NPL","Study NPL"
"<othercit>Clinical Trial NCT02133742, A dose finding study to evaluate safety, drug interaction, tumor markers of axitinib in combination with MK-3475 in adult patients with previously untreated advanced renal cell cancer, (first posted online May 8, 2014), submitted Jun. 20, 2019.</othercit>","NPL","Study NPL"
"<othercit>Clinical Trial NCT02133742, A Dose Finding Study to Evaluate Safety, Drug Interaction, Tumor Markers of Axitinib in Combination with MK-3475 in Adult Patients with Previously Untreated Advanced Renal Cell Cancer, latest version Jul. 26, 2021.</othercit>","NPL","Study NPL"
"<othercit>Clinical Trial NCT02133742, A Dose Finding Study to Evaluate Safety, Drug Interaction, Tumor Markers of Axitinib in Combination with MK-3475 in Adult Patients with Previously Untreated Advanced Renal Cell Cancer, last update posted Jul. 28, 2021.</othercit>","NPL","Study NPL"
"<othercit>Clinical Trial NCT02133742, A dose finding study to evaluate safety, drug interaction, tumor markers of Axitinib in combination with MK-3475 in adult patients with previously untreated advanced renal cell cancer, last submitted Jul. 26, 2021; available at ClinicalTrials.gov/ct2/history/NCT02133742.</othercit>","NPL","Study NPL"
"<othercit>Clinical Trial NCT02331368, Phase 2 Multi-Center Study of Anti-PD-1 during Lymphopenic State after HDT/ASCT for Multiple Myeloma (4 pp) (Study record version available online at clinicaltrials.gov/ct2/history/NCT02331368 submitted Jul. 2, 2018).</othercit>","NPL","Study NPL"
"<othercit>Clinical Trial NTC02014636, Safety and Efficacy Study of Pazopanib and MK 3475 in Advanced Renal Cell Carcinoma (RCC; KEYNOTE-018) (6 pp) (Study record version available online at clinicaltrials.gov/ct2/history/NCT02014636 submitted Apr. 26, 2019).</othercit>","NPL","Study NPL"
"<othercit>Clinical Trials.gov: NCT02014636 A phase I/II study to assess the safety and efficacy of pazopanib and MK 3475 in subjects with advanced renal cell carcinoma. The document was first posted online in Dec. 2013. Retrieved from Clinical Trials.gov archive.</othercit>","NPL","Study NPL"
"<othercit>Clinical Trials: NCT02014636, A Phase I/II Study to Assess the Safety and Efficacy of Pazopanib and MK 34 75 in Subjects With Advanced Renal Cell Carcinoma, Clinical Trials.gov (Jan. 24, 2014), pp. 1-11. Retrieved on Mar. 31, 2015 from clinicaltrials.gov/archive/NCT02014636/2014 01 24 (11 pages).</othercit>","NPL","Study NPL"
"<othercit>Clinical Trials: NCT02133742, A Phase 1 B, Open Label, Dose Finding Study to Evaluate Safety, Pharmacokinetics and Pharmacodynamics Of Axitinib (AG-013736) in Combination with MK-34 75 in Patients with Advanced Renal Cell Cancer, ClinicalTrials.gov archive (May 7, 2014), Retrieved on Mar. 30, 2015 from clinicaltrials.gov/archive/NCT 02133742/2014 05 07 (3 pages).</othercit>","NPL","Study NPL"
"<othercit>Clinical Trials: NCT02179918, A Phase 1 Study of the 4-1B Agonist PF-05082566 in Combination with the PD-1 Inhibitor MK-3475 in Patients with Advanced Solid Tumors, Clinical Trials.gov (Jul. 1, 2014), pp. 1-6. Retrieved from the URL: clinicaltrials.gov/archive/NCT02179918/2014 07 01 (6 pages).</othercit>","NPL","Study NPL"
"<othercit>Czarnecka et al., The Activity of Tyrosine Kinase Inhibitors on Clear Cell Renal Cell Carcinoma Tumor Initiating Cells in Hypoxic Microenvironment, <i>BJUI Supplements</i>, The 11th International Kidney Cancer Symposium Annual Meeting Proceedings, 110(Suppl.2):1-20 (2012).</othercit>","NPL","Study NPL"
"<othercit>Dolgin, Cancer's True Breakthroughs, <i>Nature Medicine</i>, 19(6):660-663 (2013).</othercit>","NPL","Study NPL"
"<othercit>Doloff et al., VEGF Receptor Inhibitors Block the Ability of Metronomically Dosed Cyclophosphamide to Activate Innate Immunity-Induced Tumor Regression, <i>Cancer Res</i>., 72(5):1103-1115 (2012).</othercit>","NPL","Study NPL"
"<othercit>Domblides et al., Emerging Antiangiogenics for Renal Cancer, <i>Expert Opinion on Emerging Drugs</i>, 18(4):495-511 (2013).</othercit>","NPL","Study NPL"
"<othercit>Dong et al., Tumor-associated B7-H1 promotes T-cell apoptosis: a potential mechanism of immune evasion, <i>Nature Medicine</i>, 8(8):793-800 (2002).</othercit>","NPL","Study NPL"
"<othercit>Dorff et al., Novel Tyrosine Kinase Inhibitors for Renal Cell Carcinoma, <i>Expert Rev. Clin. Pharmacol</i>., 7(1):67-73 (2014).</othercit>","NPL","Study NPL"
"<othercit>Drabkin, Pazopanib and Anti-VEGF Therapy, <i>Open Access J. Urol</i>., 12(2):35-40 (2010).</othercit>","NPL","Study NPL"
"<othercit>Duraiswamy et al., Therapeutic PD-1 pathway blockade augments with other modalities of immunotherapy T-cell function to prevent immune decline in ovarian cancer, <i>Cancer Research</i>, 73(23):6900-6912 (2013).</othercit>","NPL","Study NPL"
"<othercit>Escudier et al., Axitinib for the Management of Metastatic Renal Cell Carcinoma, <i>Drugs in R</i>&amp;<i>D</i>, 11(2):113-126 (2011).</othercit>","NPL","Study NPL"
"<othercit>Escudier et al., Optimal Management of Metastatic Renal Cell Carcinoma: Current Status, <i>Drugs</i>, 73:427-438 (2013).</othercit>","NPL","Study NPL"
"<othercit>European Patent Office Decision of the Opposition Division Revoking the European Patent 3102605, dated Jul. 29, 2021.</othercit>","NPL","Study NPL"
"<othercit>European Search Report completed Mar. 12, 2019, issued in EP Application No. 18205542.</othercit>","NPL","Study NPL"
"<othercit>Extended European Search Report completed Feb. 9, 2022, issued in EP Application No. 21187795.6.</othercit>","NPL","Study NPL"
"<othercit>FDA-Approved Patient Labeling for INLYTA, reference ID:3078397 (Jan. 2012).</othercit>","NPL","Study NPL"
"<othercit>Friedman et al. (eds), <i>Fundamentals of Clinical Trials</i>, 4th ed., Springer (New York), pp. 21-27 (2010).</othercit>","NPL","Study NPL"
"<othercit>Furlow, Pazopanib Is Not Safe for Patients With RCC <i>Conference I American Society of Clinical Oncology Annual Meeting: Renal Cell Carcinoma </i>(Jun. 7, 2017).</othercit>","NPL","Study NPL"
"<othercit>Furlow, Pembrolizumab Plus Pazopanib Is Not Safe for Patients With RCC, <i>American Society of Clinical Oncology Annual Meeting: Renal Cell Carcinoma</i>, 2 pp. (Jun. 7, 2017).</othercit>","NPL","Study NPL"
"<othercit>Gao et al., Overexpression of PD-L1 significantly associates with tumor aggressiveness and postoperative recurrence in human hepatocellular carcinoma, <i>Clinical Cancer Research</i>, 15(3):971-979 (2009).</othercit>","NPL","Study NPL"
"<othercit>Garon et al., Abstract A20: MK-3475 Monotherapy for Previously Treated Non-Small Cell Lung Cancer (NSCLC): Preliminary Safety and Clinical Activity, Proceedings of the AACR-IASLC Joint Conference on Molecular Origins of Lung Cancer, Jan. 6-9, 2014, San Diego, CA, Philadelphia, PA; AACR; <i>Clin Cancer Res</i>, 20(2Suppl):Abstract nr A20 (2014).</othercit>","NPL","Study NPL"
"<othercit>Garon et al., Antitumor Activity of Pembrolizumab (PEMBRO; MK-3475) and Correlation with Programmed Death Ligand 1 (PD-L1) Expression in a Pooled Analysis of Patients (PTS) with Advanced Non-Small Cell Lung Carcinoma (NSCLC), <i>Annals of Oncology</i>, 25(Suppl.5):v1-v41 (2014).</othercit>","NPL","Study NPL"
"<othercit>Ghebeh et al., FOXP3+ Tregs and B7-H1+/PD-1+ T lymphocytes co-infiltrate the tumor tissues of high-risk breast cancer patients: Implication for immunotherapy, <i>BMC Cancer</i>, 8:57 (12 pages) (2008).</othercit>","NPL","Study NPL"
"<othercit>Ghebeh et al., The B7-H1 (PD-L1) T lymphocyte-inhibitory molecule is expressed in breast cancer patients with infiltrating ductal carcinoma: correlation with important high-risk prognostic factors, <i>Neoplasia</i>, 8(3):190-198 (2006).</othercit>","NPL","Study NPL"
"<othercit>Gross-Goupil et al., Axitinib: A Review of its Safety and Efficacy in the Treatment of Adults with Advanced Renal Cell Carcinoma, <i>Clinical Medicine Insights: Oncology</i>, 7:269-277 (2013).</othercit>","NPL","Study NPL"
"<othercit>Hamanishi et al., Programmed cell death 1 ligand 1 and tumor-infiltrating CD8+ T lymphocytes are prognostic factors of human ovarian cancer, <i>PNAS</i>, 104(9):3360-3365 (2007).</othercit>","NPL","Study NPL"
"<othercit>Hamid et al., Safety and Tumor Responses with Lambrolizumab (Anti-PD-1) in Melanoma, <i>New England Journal of Medicine</i>, 369(2):134-144 (2013).</othercit>","NPL","Study NPL"
"<othercit>Hamid et al., Safety and Tumor Responses with Lambrolizumab (Anti-PD-1) in Melanoma, N. Engl. J. Med., vol. 369(2): pp. 134-144. Published on Jun. 2, 2013.</othercit>","NPL","Study NPL"
"<othercit>Harshman et al., PD-1 Blockade in Renal Cell Carcinoma: To Equilibrium and Beyond, <i>Cancer Immunol. Res</i>., 2(12):1132-1141 (2014), American Association for Cancer Research, Inc. (publisher), Philadelphia, PA.</othercit>","NPL","Study NPL"
"<othercit>Heine et al., The VEGF-Receptor Inhibitor Axitinib Impairs Dendritic Cell Phenotype and Function, <i>PLOS One</i>, 10(6):e0128897, pp. 1-13 (2015).</othercit>","NPL","Study NPL"
"<othercit>Highlights of Prescribing Information for FDA-Approved Drug Nexavar (sorafenib) tablets, reference ID:4585765 (Jan. 2005), 30 pages.</othercit>","NPL","Study NPL"
"<othercit>Highlights of Prescribing Information for FDA-Approved Drug Sutent (sunitinib malate) capsules, reference ID:36758965 (Jan. 2006), 31 pages.</othercit>","NPL","Study NPL"
"<othercit>Highlights of Prescribing Information for FDA-Approved Drug Votrient (pazopanib) tablets, reference ID:3122369 (Jan. 2009), 32 pages.</othercit>","NPL","Study NPL"
"<othercit>Hino et al., Tumor cell expression of programmed cell death-1 ligand 1 is a prognostic factor for malignant melanoma, <i>Cancer</i>, 116(7):1757-1766 (2010).</othercit>","NPL","Study NPL"
"<othercit>Hu-Lowe et al., Nonclinical antiangiogenesis and antitumor activities of axitinib (AG-013736), an oral, potent, and selective inhibitor of vascular endothelial growth factor receptor tyrosine kinases 1, 2, 3, <i>Clinical Cancer Research</i>, 14(22): 7272-7283 (2008).</othercit>","NPL","Study NPL"
"<othercit>Hutson et al., Axitinib Versus Sorafenib as First-Line Therapy in Patients with Metastatic Renal-Cell Carcinoma: A Randomised Open-Label Phase 3 Trial, <i>Lancet Oncology</i>, 14(13):1287-1294 (2013).</othercit>","NPL","Study NPL"
"<othercit>Hutson et al., Axitinib Versus Sorafenib as First-Line Metastatic Renal Cell Carcinoma: Overall Survival From a Randomized Phase III Trial, <i>Clinical Genitourinary Cancer</i>, 15(1), pp. 72-76 (Feb. 2017) DOI: http://dx.doi.org/10.1016/j.clgc.2016.05.008.</othercit>","NPL","Study NPL"
"<othercit><i>BJUI International</i>, 114(Suppl.4):1-20 (2014).</othercit>","NPL","Study NPL"
"<othercit>Inman et al., PD-L1 (B7-H1) expression by urothelial carcinoma of the bladder and BCG- induced granulomata: associations with localized stage progression, <i>Cancer</i>, 109(8):14991505 (2007).</othercit>","NPL","Study NPL"
"<othercit>International Search Report, International Application No. PCT/US2015/014212, dated May 10, 2015 (12 pages).</othercit>","NPL","Study NPL"
"<othercit><i>WHO Drug Information</i>, vol. 27, No. 2, pp. 161-162 (2013).</othercit>","NPL","Study NPL"
"<othercit>Joshi, J. ASCO GU 2018: Safety and Efficacy of Axitinib in Combination with Pembrolizumab in Patients with Advanced Renal Cell Cancer available at urotodav.com (downloaded Oct. 19, 2018).</othercit>","NPL","Study NPL"
"<othercit>Kaufman et al., The Society for Immunotherapy of Cancer Consensus Statement on Tumour Immunotherapy for the Treatment of Cutaneous Melanoma, <i>Nature</i>, 10:588-598 (2013).</othercit>","NPL","Study NPL"
"<othercit>Kindler et al., Axitinib Plus Gemcitabine Versus Placebo Plus Gemcitabine in Patients with Advanced Pancreatic Adenocarcinoma: a Double-Blind Randomised Phase 3 Study, <i>Lancet Oncol</i>., 12(3):256-262 (2011).</othercit>","NPL","Study NPL"
"<othercit>Lee et al., Combination VEGFR/Immune Checkpoint Inhibitor Therapy: A Promising New Treatment for Renal Cell Carcinoma, <i>British Journal of Cancer</i>, 119:911-912 (published online Oct. 17, 2018) https://doi.org/10.1038/s41416-018-0175-x.</othercit>","NPL","Study NPL"
"<othercit>Lieu et al., Beyond VEGF: Inhibition of the Fibroblast Growth Factor Pathway and Anti-Angiogenesis, <i>Clin. Cancer Res</i>., 17(19):6130-6139 (2011).</othercit>","NPL","Study NPL"
"<othercit>Lipson et al., Durable Cancer Regression Off-Treatment and Effective Reinduction Therapy with an Anti-PD-1 Antibody, <i>Clin. Cancer. Res</i>., 19:462-468 (2013).</othercit>","NPL","Study NPL"
"<othercit>Logan et al., Systemic Therapy for Metastatic Renal Cell Carcinoma: A Review and Update, <i>Rev. Urol</i>., 14(3/4):65-78 (2012).</othercit>","NPL","Study NPL"
"<othercit>Ma et al., Modulation of the Antitumor Activity of Metronomic Cyclophosphamide by the Angiogenesis Inhibitor Axitinib, <i>Mol. Cancer Ther</i>., 7(1):79-89 (2008).</othercit>","NPL","Study NPL"
"<othercit>Mahan, Clinical Trial Phases, <i>International Journal of Clinical Medicine</i>, 5:1374-1383 (2014).</othercit>","NPL","Study NPL"
"<othercit>McDermott et al., A Phase I/II study to assess the safety and efficacy of pazopanib (paz) and pembrolizumab (pembro) in patients (pts) with advanced renal cell carcinoma (aRCC), <i>European Journal of Cancer</i>, 51(3):S519-S20, Abstract 2622 (2015).</othercit>","NPL","Study NPL"
"<othercit>McDermott et al., PD-1 as a Potential Target in Cancer Therapy, <i>Cancer Medicine</i>, 2(5):662673 (2013).</othercit>","NPL","Study NPL"
"<othercit>Minner et al., Epidermal Growth Factor Receptor Protein Expression and Genomic Alterations in Renal Cell Carcinoma, <i>Cancer</i>, 118:1268-1275 (2012).</othercit>","NPL","Study NPL"
"<othercit>Mullard, Learning from the 2012-2013 Class of Breakthrough Therapies, <i>Nature Reviews</i>, 12:891-893 (2013).</othercit>","NPL","Study NPL"
"<othercit>Nakanishi et al., Overexpression of B7-H1 (PD-L1) significantly associates with tumor grade and postoperative prognosis in human urothelial cancers, <i>Cancer Immunology, Immunotherapy</i>, 56(8):1173-1182 (2007).</othercit>","NPL","Study NPL"
"<othercit>Nomi et al., Clinical significance and therapeutic potential of the programmed death-1 ligand/programmed death-1 pathway in human pancreatic cancer, <i>Clinical Cancer Research</i>, 13(7):2151-2157 (2007).</othercit>","NPL","Study NPL"
"<othercit>Ohigashi et al., Clinical significance of programmed death-1 ligand-1 and programmed death-1 ligand-2 expression in human esophageal cancer, <i>Clinical Cancer Research</i>, 11(8): 2947-2953 (2005).</othercit>","NPL","Study NPL"
"<othercit>O'Sullivan et al., The VEGF Inhibitor Axitinib has Limited Effectiveness as a Therapy for Adrenocortical Cancer, <i>J. Clin. Endocrinol. Metab</i>., 99(4):1291-1297 (2014).</othercit>","NPL","Study NPL"
"<othercit>Pal et al., Novel Therapies for Metastatic Renal Cell Carcinoma: Efforts to Expand beyond the VEGF/mTOR Signaling Paradigm, <i>Mol. Cancer Ther</i>., 11(3):526-537 (2012).</othercit>","NPL","Study NPL"
"<othercit>Pardoll, The Blockade of Immune Checkpoints in Cancer Immunotherapy, <i>Nature</i>, 12:252-264 (2012).</othercit>","NPL","Study NPL"
"<othercit>Patel et al., Clinical Cancer Advances 2013: Annual Report on Progress Against Cancer from the American Society of Clinical Oncology, <i>J. Clin. Oncol</i>., 32(2):129-160 (2014, published ahead of print Dec. 10, 2013).</othercit>","NPL","Study NPL"
"<othercit>Patel et al., Clinical Cancer Advances 2013: Annual Report on Progress Against Cancer from the American Society of Clinical Oncology, <i>J. Clin. Oncol</i>., 32(2):129-160 (2013).</othercit>","NPL","Study NPL"
"<othercit>Patnaik et al., Phase I Study of MK-3475 (Anti-PD-1 Monoclonal Antibody) in Patients with Advanced Solid Tumors, <i>J. Clin. Oncol</i>., 30(Supp.15):2512 (2012).</othercit>","NPL","Study NPL"
"<othercit>Powles et al., Pembrolizumab plus axitinib versus sunitinib monotherapy as first-line treatment of advanced renal cell carcinoma (KEYNOTE-426): extended follow-up from a randomised, open-label, phase 3 trial, <i>Lancet Oncology</i>, 21(12):1563-1573 (2020), The Lancet Group (publisher), London, United Kingdom.</othercit>","NPL","Study NPL"
"<othercit>Prescribing Information for KEYTRUDA, reference ID: 3621876 (2014).</othercit>","NPL","Study NPL"
"<othercit>Prescribing Information for KEYTRUDA, Reference ID: 4543239, revised Jan. 2020.</othercit>","NPL","Study NPL"
"<othercit>Press Release, Clinical Trials Arena, Merck Withdraws Keytruda for Lung Cancer Amid FDA Crackdown (Mar. 3, 2021).</othercit>","NPL","Study NPL"
"<othercit>Press Release, European Pharmaceutical Review, Pfizer and Merck to Collaborate on Innovative Anti-Cancer Combination Studies (Feb. 5, 2014).</othercit>","NPL","Study NPL"
"<othercit>Press Release Fierce Biotech, Top 10 experimental cancer drugs-2013 (May 2013).</othercit>","NPL","Study NPL"
